"","country","year","parent_company","empty","hdpe","ldpe","o","pet","pp","ps","pvc","grand_total","num_events","volunteers"
"4158","Indonesia",2019,"SALT CHEESE KONGGUAN",0,0,0,0,0,0,0,0,0,32,6850
"4159","Indonesia",2019,"SAJUAK",0,0,0,0,0,0,0,0,0,32,6850
"4160","Indonesia",2019,"Rinso sachet",0,0,0,0,0,0,0,0,0,32,6850
"4161","Indonesia",2019,"RJ",0,0,0,0,0,0,0,0,0,32,6850
"4162","Indonesia",2019,"RICHEESE NABATI",0,0,0,0,0,0,0,0,0,32,6850
"4163","Indonesia",2019,"Mamy Poko",0,0,0,0,0,0,0,0,0,32,6850
"4164","Indonesia",2019,"MIE SEDAAP",0,0,0,0,0,0,0,0,0,32,6850
"4165","Indonesia",2019,"GAM",0,0,0,0,0,0,0,0,0,32,6850
"4166","Indonesia",2019,"KHONG GUAN",0,0,0,0,0,0,0,0,0,32,6850
"4167","Indonesia",2019,"KAPAL API",0,0,0,0,0,0,0,0,0,32,6850
"4168","Indonesia",2019,"KANTONG INDOMARET",0,0,0,0,0,0,0,0,0,32,6850
"4169","Indonesia",2019,"KACANG ATOM PUTRI PANDA",0,0,0,0,0,0,0,0,0,32,6850
"4170","Indonesia",2019,"JS",0,0,0,0,0,0,0,0,0,32,6850
"4171","Indonesia",2019,"JM",0,0,0,0,0,0,0,0,0,32,6850
"4172","Indonesia",2019,"JEJE",0,0,0,0,0,0,0,0,0,32,6850
"4173","Indonesia",2019,"INACO",0,0,0,0,0,0,0,0,0,32,6850
"4174","Indonesia",2019,"Hard plastic cup",0,0,0,0,0,0,0,0,0,32,6850
"4175","Indonesia",2019,"HATARI",0,0,0,0,0,0,0,0,0,32,6850
"4176","Indonesia",2019,"Good day",0,0,0,0,0,0,0,0,0,32,6850
"4177","Indonesia",2019,"Gery Salut",0,0,0,0,0,0,0,0,0,32,6850
"4178","Indonesia",2019,"GORIORIO",0,0,0,0,0,0,0,0,0,32,6850
"4179","Indonesia",2019,"GOOD DAY",0,0,0,0,0,0,0,0,0,32,6850
"4180","Indonesia",2019,"GERY SALUT",0,0,0,0,0,0,0,0,0,32,6850
"4181","Indonesia",2019,"GARAM YODIUM",0,0,0,0,0,0,0,0,0,32,6850
"4182","Indonesia",2019,"KFC cup",0,0,0,0,0,0,0,0,0,32,6850
"4183","Indonesia",2019,"KISS",0,0,0,0,0,0,0,0,0,32,6850
"4184","Indonesia",2019,"MIE GELAS",0,0,0,0,0,0,0,0,0,32,6850
"4185","Indonesia",2019,"KOPI OPLET",0,0,0,0,0,0,0,0,0,32,6850
"4186","Indonesia",2019,"MENTHOS",0,0,0,0,0,0,0,0,0,32,6850
"4187","Indonesia",2019,"MAXTEA",0,0,0,0,0,0,0,0,0,32,6850
"4188","Indonesia",2019,"MAX TEA",0,0,0,0,0,0,0,0,0,32,6850
"4189","Indonesia",2019,"MASAKO",0,0,0,0,0,0,0,0,0,32,6850
"4190","Indonesia",2019,"MALKIST ROMA",0,0,0,0,0,0,0,0,0,32,6850
"4191","Indonesia",2019,"MADU TJ",0,0,0,0,0,0,0,0,0,32,6850
"4192","Indonesia",2019,"Loe air mineral",0,0,0,0,0,0,0,0,0,32,6850
"4193","Indonesia",2019,"Liang Bulan Coffe",0,0,0,0,0,0,0,0,0,32,6850
"4194","Indonesia",2019,"LUWAK WHITE COFFEE",0,0,0,0,0,0,0,0,0,32,6850
"4195","Indonesia",2019,"LUFFMAN",0,0,0,0,0,0,0,0,0,32,6850
"4196","Indonesia",2019,"LEM CASTOL",0,0,0,0,0,0,0,0,0,32,6850
"4197","Indonesia",2019,"LA",0,0,0,0,0,0,0,0,0,32,6850
"4198","Indonesia",2019,"Kelimutu Brand Lokal",0,0,0,0,0,0,0,0,0,32,6850
"4199","Indonesia",2019,"KUACI REBO",0,0,0,0,0,0,0,0,0,32,6850
"4200","Indonesia",2019,"KRATINGDAENG",0,0,0,0,0,0,0,0,0,32,6850
"4201","Indonesia",2019,"MERIES PANT",0,0,0,0,0,0,0,0,0,32,6850
"4202","Ireland",2019,"PepsiCo",0,NA,NA,NA,1,NA,NA,NA,1,1,1
"4203","Ireland",2019,"Grand Total",0,NA,NA,NA,1,NA,NA,NA,1,1,1
"4204","Ireland",2019,"Aldi Dairyfine",0,NA,NA,NA,0,NA,NA,NA,0,1,1
"4205","Ireland",2019,"Alio",0,NA,NA,NA,0,NA,NA,NA,0,1,1
"4206","Ireland",2019,"Beiersdorf Global AG",0,NA,NA,NA,0,NA,NA,NA,0,1,1
"4207","Ireland",2019,"Dunnes simply better",0,NA,NA,NA,0,NA,NA,NA,0,1,1
"4208","Ireland",2019,"GlaxoSmithKline",0,NA,NA,NA,0,NA,NA,NA,0,1,1
"4209","Ireland",2019,"Miracle-Gro",0,NA,NA,NA,0,NA,NA,NA,0,1,1
"4210","Ireland",2019,"Reckitt Benckiser",0,NA,NA,NA,0,NA,NA,NA,0,1,1
"4211","Ireland",2019,"Twinings",0,NA,NA,NA,0,NA,NA,NA,0,1,1
"4212","Ireland",2019,"guilette",0,NA,NA,NA,0,NA,NA,NA,0,1,1
"4213","Ireland",2019,"schwarz",0,NA,NA,NA,0,NA,NA,NA,0,1,1
"4214","Italy",2019,"Grand Total",0,NA,NA,1,86,603,NA,NA,690,9,175
"4215","Italy",2019,"Unbranded",0,NA,NA,0,73,600,NA,NA,673,9,175
"4216","Italy",2019,"Frasassi",0,NA,NA,0,5,0,NA,NA,5,9,175
"4217","Italy",2019,"sorgesana",0,NA,NA,0,4,0,NA,NA,4,9,175
"4218","Italy",2019,"Simid Dobrudzha",0,NA,NA,0,0,3,NA,NA,3,9,175
"4219","Italy",2019,"San Benedetto",0,NA,NA,0,2,0,NA,NA,2,9,175
"4220","Italy",2019,"Relax",0,NA,NA,0,1,0,NA,NA,1,9,175
"4221","Italy",2019,"Viva - Siami SPA",0,NA,NA,0,1,0,NA,NA,1,9,175
"4222","Italy",2019,"Reynolds American, Inc.",0,NA,NA,1,0,0,NA,NA,1,9,175
"4223","Italy",2019,"Sant'Agata",0,NA,NA,0,0,0,NA,NA,0,9,175
"4224","Italy",2019,"Roccfina",0,NA,NA,0,0,0,NA,NA,0,9,175
"4225","Italy",2019,"Rugiada",0,NA,NA,0,0,0,NA,NA,0,9,175
"4226","Italy",2019,"San Carlo",0,NA,NA,0,0,0,NA,NA,0,9,175
"4227","Italy",2019,"San carlo",0,NA,NA,0,0,0,NA,NA,0,9,175
"4228","Italy",2019,"Santal",0,NA,NA,0,0,0,NA,NA,0,9,175
"4229","Italy",2019,"Sant'Anna",0,NA,NA,0,0,0,NA,NA,0,9,175
"4230","Italy",2019,"Scala",0,NA,NA,0,0,0,NA,NA,0,9,175
"4231","Italy",2019,"Société Bic",0,NA,NA,0,0,0,NA,NA,0,9,175
"4232","Italy",2019,"Sole",0,NA,NA,0,0,0,NA,NA,0,9,175
"4233","Italy",2019,"Sorgesana",0,NA,NA,0,0,0,NA,NA,0,9,175
"4234","Italy",2019,"Ricola",0,NA,NA,0,0,0,NA,NA,0,9,175
"4235","Italy",2019,"unknowns",0,NA,NA,0,0,0,NA,NA,0,9,175
"4236","Italy",2019,"The Coca-Cola Company",0,NA,NA,0,0,0,NA,NA,0,9,175
"4237","Italy",2019,"Regina",0,NA,NA,0,0,0,NA,NA,0,9,175
"4238","Italy",2019,"Reckitt Benckiser",0,NA,NA,0,0,0,NA,NA,0,9,175
"4239","Italy",2019,"Purina gourmet",0,NA,NA,0,0,0,NA,NA,0,9,175
"4240","Italy",2019,"Presolana",0,NA,NA,0,0,0,NA,NA,0,9,175
"4241","Italy",2019,"Philip Morris",0,NA,NA,0,0,0,NA,NA,0,9,175
"4242","Italy",2019,"Perfetti",0,NA,NA,0,0,0,NA,NA,0,9,175
"4243","Italy",2019,"PepsiCo",0,NA,NA,0,0,0,NA,NA,0,9,175
"4244","Italy",2019,"Pejo",0,NA,NA,0,0,0,NA,NA,0,9,175
"4245","Italy",2019,"Pavesini",0,NA,NA,0,0,0,NA,NA,0,9,175
"4246","Italy",2019,"Parmareggio",0,NA,NA,0,0,0,NA,NA,0,9,175
"4247","Italy",2019,"P&G",0,NA,NA,0,0,0,NA,NA,0,9,175
"4248","Italy",2019,"Nutrisystem",0,NA,NA,0,0,0,NA,NA,0,9,175
"4249","Italy",2019,"Norda",0,NA,NA,0,0,0,NA,NA,0,9,175
"4250","Italy",2019,"Nokia",0,NA,NA,0,0,0,NA,NA,0,9,175
"4251","Italy",2019,"Tempo",0,NA,NA,0,0,0,NA,NA,0,9,175
"4252","Italy",2019,"Uliveto",0,NA,NA,0,0,0,NA,NA,0,9,175
"4253","Italy",2019,"Tropical",0,NA,NA,0,0,0,NA,NA,0,9,175
"4254","Italy",2019,"elah dufur",0,NA,NA,0,0,0,NA,NA,0,9,175
"4255","Italy",2019,"sterilgarda",0,NA,NA,0,0,0,NA,NA,0,9,175
"4256","Italy",2019,"selex",0,NA,NA,0,0,0,NA,NA,0,9,175
"4257","Italy",2019,"schwepps",0,NA,NA,0,0,0,NA,NA,0,9,175
"4258","Italy",2019,"saila",0,NA,NA,0,0,0,NA,NA,0,9,175
"4259","Italy",2019,"risparmio casa",0,NA,NA,0,0,0,NA,NA,0,9,175
"4260","Italy",2019,"nestlÃ¨",0,NA,NA,0,0,0,NA,NA,0,9,175
"4261","Italy",2019,"limonata happy fresh",0,NA,NA,0,0,0,NA,NA,0,9,175
"4262","Italy",2019,"lilia",0,NA,NA,0,0,0,NA,NA,0,9,175
"4263","Italy",2019,"henkel",0,NA,NA,0,0,0,NA,NA,0,9,175
"4264","Italy",2019,"grazia",0,NA,NA,0,0,0,NA,NA,0,9,175
"4265","Italy",2019,"fonzies",0,NA,NA,0,0,0,NA,NA,0,9,175
"4266","Italy",2019,"fiorucci",0,NA,NA,0,0,0,NA,NA,0,9,175
"4267","Italy",2019,"fantastic delite",0,NA,NA,0,0,0,NA,NA,0,9,175
"4268","Italy",2019,"estathÃ¨",0,NA,NA,0,0,0,NA,NA,0,9,175
"4269","Italy",2019,"consorziati dias",0,NA,NA,0,0,0,NA,NA,0,9,175
"4270","Italy",2019,"sveva",0,NA,NA,0,0,0,NA,NA,0,9,175
"4271","Italy",2019,"chiquita",0,NA,NA,0,0,0,NA,NA,0,9,175
"4272","Italy",2019,"chipster",0,NA,NA,0,0,0,NA,NA,0,9,175
"4273","Italy",2019,"boario",0,NA,NA,0,0,0,NA,NA,0,9,175
"4274","Italy",2019,"blues",0,NA,NA,0,0,0,NA,NA,0,9,175
"4275","Italy",2019,"beltÃ¨",0,NA,NA,0,0,0,NA,NA,0,9,175
"4276","Italy",2019,"barnes",0,NA,NA,0,0,0,NA,NA,0,9,175
"4277","Italy",2019,"auchan",0,NA,NA,0,0,0,NA,NA,0,9,175
"4278","Italy",2019,"Yoga",0,NA,NA,0,0,0,NA,NA,0,9,175
"4279","Italy",2019,"Yakult",0,NA,NA,0,0,0,NA,NA,0,9,175
"4280","Italy",2019,"Vimprom Yambol wine",0,NA,NA,0,0,0,NA,NA,0,9,175
"4281","Italy",2019,"Vera NestlÃ¨",0,NA,NA,0,0,0,NA,NA,0,9,175
"4282","Italy",2019,"Vera",0,NA,NA,0,0,0,NA,NA,0,9,175
"4283","Italy",2019,"vipiteno",0,NA,NA,0,0,0,NA,NA,0,9,175
"4284","Italy",2019,"Nestlé",0,NA,NA,0,0,0,NA,NA,0,9,175
"4285","Italy",2019,"Noberasco",0,NA,NA,0,0,0,NA,NA,0,9,175
"4286","Italy",2019,"22 carats - MKB Ltd.",0,NA,NA,0,0,0,NA,NA,0,9,175
"4287","Italy",2019,"Acqua Lete",0,NA,NA,0,0,0,NA,NA,0,9,175
"4288","Italy",2019,"Esselunga",0,NA,NA,0,0,0,NA,NA,0,9,175
"4289","Italy",2019,"Consorziari dias",0,NA,NA,0,0,0,NA,NA,0,9,175
"4290","Italy",2019,"Danone",0,NA,NA,0,0,0,NA,NA,0,9,175
"4291","Italy",2019,"DecÃ²",0,NA,NA,0,0,0,NA,NA,0,9,175
"4292","Italy",2019,"Deep beer - Lidl",0,NA,NA,0,0,0,NA,NA,0,9,175
"4293","Italy",2019,"Doria",0,NA,NA,0,0,0,NA,NA,0,9,175
"4294","Italy",2019,"Energade",0,NA,NA,0,0,0,NA,NA,0,9,175
"4295","Italy",2019,"EstathÃ¨, San benedetto",0,NA,NA,0,0,0,NA,NA,0,9,175
"4296","Italy",2019,"Colgate-Palmolive",0,NA,NA,0,0,0,NA,NA,0,9,175
"4297","Italy",2019,"Eurospin",0,NA,NA,0,0,0,NA,NA,0,9,175
"4298","Italy",2019,"Eurovast",0,NA,NA,0,0,0,NA,NA,0,9,175
"4299","Italy",2019,"Fabia",0,NA,NA,0,0,0,NA,NA,0,9,175
"4300","Italy",2019,"Famy",0,NA,NA,0,0,0,NA,NA,0,9,175
"4301","Italy",2019,"Ferrarelle",0,NA,NA,0,0,0,NA,NA,0,9,175
"4302","Italy",2019,"Ferrero Group",0,NA,NA,0,0,0,NA,NA,0,9,175
"4303","Italy",2019,"Conad",0,NA,NA,0,0,0,NA,NA,0,9,175
"4304","Italy",2019,"Cognac Slanchev bryag",0,NA,NA,0,0,0,NA,NA,0,9,175
"4305","Italy",2019,"Nelsen",0,NA,NA,0,0,0,NA,NA,0,9,175
"4306","Italy",2019,"Beiersdorf Global AG",0,NA,NA,0,0,0,NA,NA,0,9,175
"4307","Italy",2019,"Alisea",0,NA,NA,0,0,0,NA,NA,0,9,175
"4308","Italy",2019,"Alpen",0,NA,NA,0,0,0,NA,NA,0,9,175
"4309","Italy",2019,"Amica chips",0,NA,NA,0,0,0,NA,NA,0,9,175
"4310","Italy",2019,"Argus beer- Lidl",0,NA,NA,0,0,0,NA,NA,0,9,175
"4311","Italy",2019,"Auchan",0,NA,NA,0,0,0,NA,NA,0,9,175
"4312","Italy",2019,"Barilla Group",0,NA,NA,0,0,0,NA,NA,0,9,175
"4313","Italy",2019,"BeltÃ¨ NeslÃ¨",0,NA,NA,0,0,0,NA,NA,0,9,175
"4314","Italy",2019,"Clivia",0,NA,NA,0,0,0,NA,NA,0,9,175
"4315","Italy",2019,"Bernardo",0,NA,NA,0,0,0,NA,NA,0,9,175
"4316","Italy",2019,"Biffi",0,NA,NA,0,0,0,NA,NA,0,9,175
"4317","Italy",2019,"Blues",0,NA,NA,0,0,0,NA,NA,0,9,175
"4318","Italy",2019,"Borovets waffles ""Day&Night""Ltd.",0,NA,NA,0,0,0,NA,NA,0,9,175
"4319","Italy",2019,"Carioca",0,NA,NA,0,0,0,NA,NA,0,9,175
"4320","Italy",2019,"Claudia",0,NA,NA,0,0,0,NA,NA,0,9,175
"4321","Italy",2019,"Fiorentini",0,NA,NA,0,0,0,NA,NA,0,9,175
"4322","Italy",2019,"Fonte Azzurrina",0,NA,NA,0,0,0,NA,NA,0,9,175
"4323","Italy",2019,"Free way",0,NA,NA,0,0,0,NA,NA,0,9,175
"4324","Italy",2019,"Medastea",0,NA,NA,0,0,0,NA,NA,0,9,175
"4325","Italy",2019,"Maniva",0,NA,NA,0,0,0,NA,NA,0,9,175
"4326","Italy",2019,"Mars, Incorporated",0,NA,NA,0,0,0,NA,NA,0,9,175
"4327","Italy",2019,"Maspex Romania",0,NA,NA,0,0,0,NA,NA,0,9,175
"4328","Italy",2019,"Mastika Vinprom Peshtera",0,NA,NA,0,0,0,NA,NA,0,9,175
"4329","Italy",2019,"McDonald's Corporation",0,NA,NA,0,0,0,NA,NA,0,9,175
"4330","Italy",2019,"Meda",0,NA,NA,0,0,0,NA,NA,0,9,175
"4331","Italy",2019,"Merivo",0,NA,NA,0,0,0,NA,NA,0,9,175
"4332","Italy",2019,"Freeway",0,NA,NA,0,0,0,NA,NA,0,9,175
"4333","Italy",2019,"Misia",0,NA,NA,0,0,0,NA,NA,0,9,175
"4334","Italy",2019,"Mondelez International",0,NA,NA,0,0,0,NA,NA,0,9,175
"4335","Italy",2019,"Monte bianco",0,NA,NA,0,0,0,NA,NA,0,9,175
"4336","Italy",2019,"Moreni waffle - Mondelez Iternational",0,NA,NA,0,0,0,NA,NA,0,9,175
"4337","Italy",2019,"Muller",0,NA,NA,0,0,0,NA,NA,0,9,175
"4338","Italy",2019,"Natia",0,NA,NA,0,0,0,NA,NA,0,9,175
"4339","Italy",2019,"Locatelli",0,NA,NA,0,0,0,NA,NA,0,9,175
"4340","Italy",2019,"Lines",0,NA,NA,0,0,0,NA,NA,0,9,175
"4341","Italy",2019,"Lilia",0,NA,NA,0,0,0,NA,NA,0,9,175
"4342","Italy",2019,"Lidl",0,NA,NA,0,0,0,NA,NA,0,9,175
"4343","Italy",2019,"Lavazza",0,NA,NA,0,0,0,NA,NA,0,9,175
"4344","Italy",2019,"L'Oreal",0,NA,NA,0,0,0,NA,NA,0,9,175
"4345","Italy",2019,"Kinder Ferrero",0,NA,NA,0,0,0,NA,NA,0,9,175
"4346","Italy",2019,"Kinde",0,NA,NA,0,0,0,NA,NA,0,9,175
"4347","Italy",2019,"Kimberly-Clark",0,NA,NA,0,0,0,NA,NA,0,9,175
"4348","Italy",2019,"Imperial Brands",0,NA,NA,0,0,0,NA,NA,0,9,175
"4349","Italy",2019,"Hosta",0,NA,NA,0,0,0,NA,NA,0,9,175
"4350","Italy",2019,"Heineken International",0,NA,NA,0,0,0,NA,NA,0,9,175
"4351","Italy",2019,"Haribo",0,NA,NA,0,0,0,NA,NA,0,9,175
"4352","Italy",2019,"Granarolo",0,NA,NA,0,0,0,NA,NA,0,9,175
"4353","Italy",2019,"Gran Finale",0,NA,NA,0,0,0,NA,NA,0,9,175
"4354","Italy",2019,"Gaia",0,NA,NA,0,0,0,NA,NA,0,9,175
"4355","Italy",2019,"GTT",0,NA,NA,0,0,0,NA,NA,0,9,175
"4356","Italy",2019,"NestlÃ¨",0,NA,NA,0,0,0,NA,NA,0,9,175
"4357","Japan",2019,"Grand Total",0,NA,6,22,6,43,3,4,84,35,1293
"4358","Japan",2019,"Unbranded",0,NA,0,5,0,30,1,0,36,35,1293
"4359","Japan",2019,"The Coca-Cola Company",0,NA,0,9,2,4,0,0,15,35,1293
"4360","Japan",2019,"Kasugaiseika",0,NA,0,0,0,4,0,0,4,35,1293
"4361","Japan",2019,"Unsure",0,NA,0,0,0,0,0,4,4,35,1293
"4362","Japan",2019,"SUNTORY",0,NA,0,0,0,3,0,0,3,35,1293
"4363","Japan",2019,"KIRIN",0,NA,0,2,0,0,0,0,2,35,1293
"4364","Japan",2019,"LOTTE",0,NA,1,1,0,0,0,0,2,35,1293
"4365","Japan",2019,"ASAHI",0,NA,0,2,0,0,0,0,2,35,1293
"4366","Japan",2019,"KANRO",0,NA,1,0,0,0,0,0,1,35,1293
"4367","Japan",2019,"Marumiya",0,NA,0,0,0,0,1,0,1,35,1293
"4368","Japan",2019,"Nokyo",0,NA,0,0,1,0,0,0,1,35,1293
"4369","Japan",2019,"UHA",0,NA,1,0,0,0,0,0,1,35,1293
"4370","Japan",2019,"Tsutaya",0,NA,1,0,0,0,0,0,1,35,1293
"4371","Japan",2019,"DYDO",0,NA,0,0,1,0,0,0,1,35,1293
"4372","Japan",2019,"Uha mikakuto",0,NA,0,0,0,1,0,0,1,35,1293
"4373","Japan",2019,"Yaokin",0,NA,0,0,0,0,1,0,1,35,1293
"4374","Japan",2019,"Yukijirushi",0,NA,0,0,1,0,0,0,1,35,1293
"4375","Japan",2019,"bear",0,NA,0,0,1,0,0,0,1,35,1293
"4376","Japan",2019,"nichiiko",0,NA,0,0,0,1,0,0,1,35,1293
"4377","Japan",2019,"pokka",0,NA,0,1,0,0,0,0,1,35,1293
"4378","Japan",2019,"seven eleven",0,NA,1,0,0,0,0,0,1,35,1293
"4379","Japan",2019,"Griko",0,NA,0,1,0,0,0,0,1,35,1293
"4380","Japan",2019,"SEVEN ELEVEN",0,NA,1,0,0,0,0,0,1,35,1293
"4381","Japan",2019,"CGC",0,NA,0,1,0,0,0,0,1,35,1293
"4382","Japan",2019,"Daiichi Pharmacy",0,NA,0,0,0,0,0,0,0,35,1293
"4383","Japan",2019,"Yamato",0,NA,0,0,0,0,0,0,0,35,1293
"4384","Japan",2019,"Yamazakipan",0,NA,0,0,0,0,0,0,0,35,1293
"4385","Japan",2019,"Yamazki",0,NA,0,0,0,0,0,0,0,35,1293
"4386","Japan",2019,"Amehama",0,NA,0,0,0,0,0,0,0,35,1293
"4387","Japan",2019,"Yomeishu",0,NA,0,0,0,0,0,0,0,35,1293
"4388","Japan",2019,"Alpulgatasu",0,NA,0,0,0,0,0,0,0,35,1293
"4389","Japan",2019,"Zebra",0,NA,0,0,0,0,0,0,0,35,1293
"4390","Japan",2019,"arufa shoji",0,NA,0,0,0,0,0,0,0,35,1293
"4391","Japan",2019,"asahi",0,NA,0,0,0,0,0,0,0,35,1293
"4392","Japan",2019,"Aji Frozen USA Corporation",0,NA,0,0,0,0,0,0,0,35,1293
"4393","Japan",2019,"bulbon",0,NA,0,0,0,0,0,0,0,35,1293
"4394","Japan",2019,"burubon",0,NA,0,0,0,0,0,0,0,35,1293
"4395","Japan",2019,"chateraise",0,NA,0,0,0,0,0,0,0,35,1293
"4396","Japan",2019,"cupie",0,NA,0,0,0,0,0,0,0,35,1293
"4397","Japan",2019,"disney",0,NA,0,0,0,0,0,0,0,35,1293
"4398","Japan",2019,"dydo",0,NA,0,0,0,0,0,0,0,35,1293
"4399","Japan",2019,"family mart",0,NA,0,0,0,0,0,0,0,35,1293
"4400","Japan",2019,"fumakira",0,NA,0,0,0,0,0,0,0,35,1293
"4401","Japan",2019,"glico",0,NA,0,0,0,0,0,0,0,35,1293
"4402","Japan",2019,"ikeda mohando",0,NA,0,0,0,0,0,0,0,35,1293
"4403","Japan",2019,"isomaru",0,NA,0,0,0,0,0,0,0,35,1293
"4404","Japan",2019,"Yamazaki",0,NA,0,0,0,0,0,0,0,35,1293
"4405","Japan",2019,"Yamaha",0,NA,0,0,0,0,0,0,0,35,1293
"4406","Japan",2019,"Takano foods",0,NA,0,0,0,0,0,0,0,35,1293
"4407","Japan",2019,"Yakult",0,NA,0,0,0,0,0,0,0,35,1293
"4408","Japan",2019,"Takeda",0,NA,0,0,0,0,0,0,0,35,1293
"4409","Japan",2019,"Takedaseiyaku",0,NA,0,0,0,0,0,0,0,35,1293
"4410","Japan",2019,"Tanabe Pharmaceutical",0,NA,0,0,0,0,0,0,0,35,1293
"4411","Japan",2019,"Tarami",0,NA,0,0,0,0,0,0,0,35,1293
"4412","Japan",2019,"Bridgiston",0,NA,0,0,0,0,0,0,0,35,1293
"4413","Japan",2019,"Tokyo ramen",0,NA,0,0,0,0,0,0,0,35,1293
"4414","Japan",2019,"Tominaga",0,NA,0,0,0,0,0,0,0,35,1293
"4415","Japan",2019,"Toyosuisan",0,NA,0,0,0,0,0,0,0,35,1293
"4416","Japan",2019,"Tsumura",0,NA,0,0,0,0,0,0,0,35,1293
"4417","Japan",2019,"Bourbon",0,NA,0,0,0,0,0,0,0,35,1293
"4418","Japan",2019,"UCC",0,NA,0,0,0,0,0,0,0,35,1293
"4419","Japan",2019,"BURBON",0,NA,0,0,0,0,0,0,0,35,1293
"4420","Japan",2019,"UHA mikakuto",0,NA,0,0,0,0,0,0,0,35,1293
"4421","Japan",2019,"Uha",0,NA,0,0,0,0,0,0,0,35,1293
"4422","Japan",2019,"Ashide Brew",0,NA,0,0,0,0,0,0,0,35,1293
"4423","Japan",2019,"Asahi Shinbun",0,NA,0,0,0,0,0,0,0,35,1293
"4424","Japan",2019,"Asahi",0,NA,0,0,0,0,0,0,0,35,1293
"4425","Japan",2019,"Wakodo",0,NA,0,0,0,0,0,0,0,35,1293
"4426","Japan",2019,"YUKIZIRUSHI",0,NA,0,0,0,0,0,0,0,35,1293
"4427","Japan",2019,"itoen",0,NA,0,0,0,0,0,0,0,35,1293
"4428","Japan",2019,"itouen",0,NA,0,0,0,0,0,0,0,35,1293
"4429","Japan",2019,"kalbee",0,NA,0,0,0,0,0,0,0,35,1293
"4430","Japan",2019,"sapporo",0,NA,0,0,0,0,0,0,0,35,1293
"4431","Japan",2019,"otsuka seiyaku",0,NA,0,0,0,0,0,0,0,35,1293
"4432","Japan",2019,"otsukaseiyaku",0,NA,0,0,0,0,0,0,0,35,1293
"4433","Japan",2019,"ASVEL",0,NA,0,0,0,0,0,0,0,35,1293
"4434","Japan",2019,"pokka sapporo",0,NA,0,0,0,0,0,0,0,35,1293
"4435","Japan",2019,"roto",0,NA,0,0,0,0,0,0,0,35,1293
"4436","Japan",2019,"ryukakusan",0,NA,0,0,0,0,0,0,0,35,1293
"4437","Japan",2019,"s&b",0,NA,0,0,0,0,0,0,0,35,1293
"4438","Japan",2019,"saka seika",0,NA,0,0,0,0,0,0,0,35,1293
"4439","Japan",2019,"sangarinia",0,NA,0,0,0,0,0,0,0,35,1293
"4440","Japan",2019,"saraya",0,NA,0,0,0,0,0,0,0,35,1293
"4441","Japan",2019,"kanebo",0,NA,0,0,0,0,0,0,0,35,1293
"4442","Japan",2019,"ASSUTERRAS",0,NA,0,0,0,0,0,0,0,35,1293
"4443","Japan",2019,"seveneleven",0,NA,0,0,0,0,0,0,0,35,1293
"4444","Japan",2019,"shiseido",0,NA,0,0,0,0,0,0,0,35,1293
"4445","Japan",2019,"suntory",0,NA,0,0,0,0,0,0,0,35,1293
"4446","Japan",2019,"tateishi shunyoudo",0,NA,0,0,0,0,0,0,0,35,1293
"4447","Japan",2019,"unsure",0,NA,0,0,0,0,0,0,0,35,1293
"4448","Japan",2019,"wmb",0,NA,0,0,0,0,0,0,0,35,1293
"4449","Japan",2019,"wooke",0,NA,0,0,0,0,0,0,0,35,1293
"4450","Japan",2019,"yagai",0,NA,0,0,0,0,0,0,0,35,1293
"4451","Japan",2019,"otsuka",0,NA,0,0,0,0,0,0,0,35,1293
"4452","Japan",2019,"nobel",0,NA,0,0,0,0,0,0,0,35,1293
"4453","Japan",2019,"nisshin",0,NA,0,0,0,0,0,0,0,35,1293
"4454","Japan",2019,"nihonkasei",0,NA,0,0,0,0,0,0,0,35,1293
"4455","Japan",2019,"kanro",0,NA,0,0,0,0,0,0,0,35,1293
"4456","Japan",2019,"kanshin",0,NA,0,0,0,0,0,0,0,35,1293
"4457","Japan",2019,"kappa",0,NA,0,0,0,0,0,0,0,35,1293
"4458","Japan",2019,"kirin",0,NA,0,0,0,0,0,0,0,35,1293
"4459","Japan",2019,"koris",0,NA,0,0,0,0,0,0,0,35,1293
"4460","Japan",2019,"lawson",0,NA,0,0,0,0,0,0,0,35,1293
"4461","Japan",2019,"lotte",0,NA,0,0,0,0,0,0,0,35,1293
"4462","Japan",2019,"lowson",0,NA,0,0,0,0,0,0,0,35,1293
"4463","Japan",2019,"maikoru",0,NA,0,0,0,0,0,0,0,35,1293
"4464","Japan",2019,"mandam",0,NA,0,0,0,0,0,0,0,35,1293
"4465","Japan",2019,"mandom",0,NA,0,0,0,0,0,0,0,35,1293
"4466","Japan",2019,"mandum",0,NA,0,0,0,0,0,0,0,35,1293
"4467","Japan",2019,"mannan life",0,NA,0,0,0,0,0,0,0,35,1293
"4468","Japan",2019,"meiji",0,NA,0,0,0,0,0,0,0,35,1293
"4469","Japan",2019,"ministop",0,NA,0,0,0,0,0,0,0,35,1293
"4470","Japan",2019,"morinaga",0,NA,0,0,0,0,0,0,0,35,1293
"4471","Japan",2019,"myojyo",0,NA,0,0,0,0,0,0,0,35,1293
"4472","Japan",2019,"nakamuraya",0,NA,0,0,0,0,0,0,0,35,1293
"4473","Japan",2019,"Acebook",0,NA,0,0,0,0,0,0,0,35,1293
"4474","Japan",2019,"Takara",0,NA,0,0,0,0,0,0,0,35,1293
